run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E3,E4,-16.000000,335.313000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E4,E5,14.000000,334.688000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E5,E6,-8.000000,335.313000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E6,E7,8.000000,333.750000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E7,E8,-22.000000,335.625000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E8,E9,14.000000,336.250000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E9,E10,-6.000000,336.562000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E10,E11,18.000000,336.562000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E1,E2,E11,E12,-10.000000,336.562000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E3,E4,-16.000000,337.500000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E4,E5,14.000000,337.813000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E5,E6,-8.000000,336.250000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E6,E7,8.000000,336.562000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E7,E8,-22.000000,333.750000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E8,E9,14.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E9,E10,-6.000000,336.562000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E10,E11,18.000000,335.313000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E2,E1,E11,E12,-10.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E4,E5,14.000000,336.250000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E5,E6,-8.000000,338.750000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E6,E7,8.000000,336.250000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E7,E8,-22.000000,336.562000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E8,E9,14.000000,336.562000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E9,E10,-6.000000,336.250000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E10,E11,18.000000,335.625000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E11,E12,-10.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E2,E3,E12,E1,13.500000,335.000000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E4,E5,14.000000,339.375000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E5,E6,-8.000000,337.813000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E6,E7,8.000000,337.813000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E7,E8,-22.000000,337.813000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E8,E9,14.000000,338.438000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E9,E10,-6.000000,336.875000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E10,E11,18.000000,337.813000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E11,E12,-10.000000,338.125000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E3,E2,E12,E1,8.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E1,E2,12.000000,337.500000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E5,E6,-8.000000,336.875000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E6,E7,8.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E7,E8,-22.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E8,E9,14.000000,335.625000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E9,E10,-6.000000,336.875000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E10,E11,18.000000,335.313000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E11,E12,-10.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,FWD,E3,E4,E12,E1,6.000000,335.313000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E4,E3,E1,E2,4.000000,338.438000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E4,E3,E5,E6,-8.000000,337.813000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E4,E3,E6,E7,8.000000,337.187000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E4,E3,E7,E8,-22.000000,335.937000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E4,E3,E8,E9,14.000000,334.062000,OK,100,10,4
20260622-194840,baseline,47,adjacent,REV,E4,E3,E9,E10,-6.000000,334.375000,OK,100,10,4
